Kepler-33 e,Transit,2011,Kepler,31.78476785,0.00009714,-0.00009714,0,,,,,1209.16,22.195,-22.195
Kepler-33 e,Transit,2011,Kepler,31.7848157,0.0001006,-0.0001006,0,,,,,1209.16,22.195,-22.195
Kepler-33 e,Transit,2011,Kepler,31.785,,,0,12.8,12.3,-9.2,0,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.0280637,0.0001385,-0.0001385,0,,,,,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.0283424,0.0001418,-0.0001418,0,,,,,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.02795,0.00024,-0.00024,0,,,,,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,,,,,,,,,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.0280637,0.0001385,-0.0001385,0,,,,,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.02813945,0.00000993,-0.00000993,0,,,,,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.0280637,0.0001385,-0.0001385,0,,,,,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.0283424,0.0001418,-0.0001418,0,,,,,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.029,,,0,9.65,1.84,-1.66,0,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.02902,0.00042,-0.00042,0,,,,,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.028,,,0,25.2,13.9,-10.2,0,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.028,,,0,9.6,1.7,-1.8,0,1209.16,22.195,-22.195
Kepler-33 f,Transit,2011,Kepler,41.0280637,0.0001385,-0.0001385,0,,,,,1209.16,22.195,-22.195
Kepler-330 b,Transit,2014,Kepler,8.25981532,0.00004818,-0.00004818,0,,,,,717.527,14.067,-13.546
Kepler-330 b,Transit,2014,Kepler,8.25980352,0.00004686,-0.00004686,0,,,,,717.527,14.067,-13.546
Kepler-330 b,Transit,2014,Kepler,8.2598,0.00013,-0.00013,0,,,,,717.527,14.067,-13.546
Kepler-330 b,Transit,2014,Kepler,8.25981532,0.00004818,-0.00004818,0,,,,,717.527,14.067,-13.546
Kepler-330 b,Transit,2014,Kepler,8.25980352,0.00004686,-0.00004686,0,,,,,717.527,14.067,-13.546
Kepler-330 b,Transit,2014,Kepler,,,,,,,,,717.527,14.067,-13.546
Kepler-330 b,Transit,2014,Kepler,8.25981532,0.00004818,-0.00004818,0,,,,,717.527,14.067,-13.546
Kepler-330 b,Transit,2014,Kepler,8.25981532,0.00004818,-0.00004818,0,,,,,717.527,14.067,-13.546
Kepler-330 b,Transit,2014,Kepler,8.25978,0.000076,-0.000076,0,,,,,717.527,14.067,-13.546
Kepler-330 b,Transit,2014,Kepler,8.25984303,0.00005804,-0.00005804,0,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,15.95541913,0.00005098,-0.00005098,0,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,15.95545002,0.00004701,-0.00004701,0,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,15.95522,0.00016,-0.00016,0,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,15.9555131,0.00000324,-0.00000324,0,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,15.95545002,0.00004701,-0.00004701,0,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,15.95541913,0.00005098,-0.00005098,0,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,,,,,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,15.9556054,0.00003624,-0.00003624,0,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,15.95545002,0.00004701,-0.00004701,0,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,15.95545002,0.00004701,-0.00004701,0,,,,,717.527,14.067,-13.546
Kepler-330 c,Transit,2014,Kepler,15.955387,0.000076,-0.000076,0,,,,,717.527,14.067,-13.546
Kepler-331 b,Transit,2014,Kepler,8.45747483,0.00001606,-0.00001606,0,,,,,580.119,12.249,-12.249
Kepler-331 b,Transit,2014,Kepler,8.45748947,0.00001652,-0.00001652,0,,,,,580.119,12.249,-12.249
Kepler-331 b,Transit,2014,Kepler,8.45747483,0.00001606,-0.00001606,0,,,,,580.119,12.249,-12.249
Kepler-331 b,Transit,2014,Kepler,,,,,,,,,580.119,12.249,-12.249
Kepler-331 b,Transit,2014,Kepler,8.45747483,0.00001606,-0.00001606,0,,,,,580.119,12.249,-12.249
Kepler-331 b,Transit,2014,Kepler,8.45746636,0.00003053,-0.00003053,0,,,,,580.119,12.249,-12.249
Kepler-331 b,Transit,2014,Kepler,8.45750018,0.00000214,-0.00000214,0,,,,,580.119,12.249,-12.249
Kepler-331 b,Transit,2014,Kepler,8.457521,0.000054,-0.000054,0,,,,,580.119,12.249,-12.249
Kepler-331 b,Transit,2014,Kepler,8.457496,0.000024,-0.000024,0,,,,,580.119,12.249,-12.249
Kepler-331 b,Transit,2014,Kepler,8.45746636,0.00003053,-0.00003053,0,,,,,580.119,12.249,-12.249
Kepler-331 b,Transit,2014,Kepler,8.45747483,0.00001606,-0.00001606,0,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,17.28116957,0.00008997,-0.00008997,0,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,17.28116957,0.00008997,-0.00008997,0,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,17.28111,0.000064,-0.000064,0,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,17.2811521,0.00004544,-0.00004544,0,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,17.28116,0.00013,-0.00013,0,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,,,,,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,17.28127891,0.00000288,-0.00000288,0,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,17.28109052,0.00004283,-0.00004283,0,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,17.2811521,0.00004544,-0.00004544,0,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,17.2811521,0.00004544,-0.00004544,0,,,,,580.119,12.249,-12.249
Kepler-331 c,Transit,2014,Kepler,17.2811521,0.00004544,-0.00004544,0,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,32.13493,0.00043,-0.00043,0,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,32.1340737,0.0001339,-0.0001339,0,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,32.1340737,0.0001339,-0.0001339,0,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,32.1340737,0.0001339,-0.0001339,0,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,32.1340737,0.0001339,-0.0001339,0,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,32.13372916,0.00015446,-0.00015446,0,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,,,,,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,32.1340014,0.0002547,-0.0002547,0,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,32.1340014,0.0002547,-0.0002547,0,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,32.134328,0.000216,-0.000216,0,,,,,580.119,12.249,-12.249
Kepler-331 d,Transit,2014,Kepler,32.13412655,0.00000851,-0.00000851,0,,,,,580.119,12.249,-12.249
Kepler-332 b,Transit,2014,Kepler,7.62634063,0.00002265,-0.00002265,0,,,,,344.19,1.817,-1.799
Kepler-332 b,Transit,2014,Kepler,7.62635494,0.00002202,-0.00002202,0,,,,,344.19,1.817,-1.799
Kepler-332 b,Transit,2014,Kepler,7.62640248,0.00000329,-0.00000329,0,,,,,344.19,1.817,-1.799
Kepler-332 b,Transit,2014,Kepler,7.62634063,0.00002265,-0.00002265,0,,,,,344.19,1.817,-1.799
Kepler-332 b,Transit,2014,Kepler,7.62632454,0.00001832,-0.00001832,0,,,,,344.19,1.817,-1.799
Kepler-332 b,Transit,2014,Kepler,7.62635494,0.00002202,-0.00002202,0,,,,,344.19,1.817,-1.799
Kepler-332 b,Transit,2014,Kepler,7.626324,0.000028,-0.000028,0,,,,,344.19,1.817,-1.799
Kepler-332 b,Transit,2014,Kepler,7.626364,0.000038,-0.000038,0,,,,,344.19,1.817,-1.799
Kepler-332 b,Transit,2014,Kepler,7.62634063,0.00002265,-0.00002265,0,,,,,344.19,1.817,-1.799
Kepler-332 b,Transit,2014,Kepler,,,,,,,,,344.19,1.817,-1.799
Kepler-332 b,Transit,2014,Kepler,7.62634063,0.00002265,-0.00002265,0,,,,,344.19,1.817,-1.799
Kepler-332 c,Transit,2014,Kepler,15.995622,0.000108,-0.000108,0,,,,,344.19,1.817,-1.799
Kepler-332 c,Transit,2014,Kepler,,,,,,,,,344.19,1.817,-1.799
Kepler-332 c,Transit,2014,Kepler,15.9956114,0.0001017,-0.0001017,0,,,,,344.19,1.817,-1.799
Kepler-332 c,Transit,2014,Kepler,15.9956114,0.0001017,-0.0001017,0,,,,,344.19,1.817,-1.799
Kepler-332 c,Transit,2014,Kepler,15.9955105,0.00000678,-0.00000678,0,,,,,344.19,1.817,-1.799
Kepler-332 c,Transit,2014,Kepler,15.99560373,0.00009626,-0.00009626,0,,,,,344.19,1.817,-1.799
Kepler-332 c,Transit,2014,Kepler,15.99561699,0.00006893,-0.00006893,0,,,,,344.19,1.817,-1.799
Kepler-332 c,Transit,2014,Kepler,15.9956114,0.0001017,-0.0001017,0,,,,,344.19,1.817,-1.799
Kepler-332 c,Transit,2014,Kepler,15.99560373,0.00009626,-0.00009626,0,,,,,344.19,1.817,-1.799
Kepler-332 c,Transit,2014,Kepler,15.9956114,0.0001017,-0.0001017,0,,,,,344.19,1.817,-1.799
Kepler-332 d,Transit,2014,Kepler,34.2113054,0.0003146,-0.0003146,0,,,,,344.19,1.817,-1.799
Kepler-332 d,Transit,2014,Kepler,34.2113054,0.0003146,-0.0003146,0,,,,,344.19,1.817,-1.799
Kepler-332 d,Transit,2014,Kepler,34.2113054,0.0003146,-0.0003146,0,,,,,344.19,1.817,-1.799
Kepler-332 d,Transit,2014,Kepler,34.2115022,0.0003004,-0.0003004,0,,,,,344.19,1.817,-1.799
Kepler-332 d,Transit,2014,Kepler,34.21154,0.000326,-0.000326,0,,,,,344.19,1.817,-1.799
Kepler-332 d,Transit,2014,Kepler,34.2113054,0.0003146,-0.0003146,0,,,,,344.19,1.817,-1.799
Kepler-332 d,Transit,2014,Kepler,34.21117556,0.00013974,-0.00013974,0,,,,,344.19,1.817,-1.799
Kepler-332 d,Transit,2014,Kepler,,,,,,,,,344.19,1.817,-1.799
Kepler-332 d,Transit,2014,Kepler,34.21082019,0.00001041,-0.00001041,0,,,,,344.19,1.817,-1.799
Kepler-332 d,Transit,2014,Kepler,34.2115022,0.0003004,-0.0003004,0,,,,,344.19,1.817,-1.799
Kepler-333 b,Transit,2014,Kepler,12.55111099,0.00003528,-0.00003528,0,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,12.551158,0.000044,-0.000044,0,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,12.55111816,0.00000416,-0.00000416,0,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,12.55096,0.00011,-0.00011,0,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,,,,,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,12.55109333,0.00003106,-0.00003106,0,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,12.55109333,0.00003106,-0.00003106,0,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,12.55109333,0.00003106,-0.00003106,0,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,12.55111099,0.00003528,-0.00003528,0,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,12.551,,,0,28.2,29,-24.1,0,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,,,,,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,12.55109333,0.00003106,-0.00003106,0,,,,,324.413,2.1495,-2.1495
Kepler-333 b,Transit,2014,Kepler,12.55116369,0.00001679,-0.00001679,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.088,,,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.0882568,0.0001541,-0.0001541,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.08803827,0.00001213,-0.00001213,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.08838547,0.0001237,-0.0001237,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.08826,0.00045,-0.00045,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.0882568,0.0001541,-0.0001541,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.0884178,0.0001763,-0.0001763,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,,,,,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.0882568,0.0001541,-0.0001541,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.0884178,0.0001763,-0.0001763,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.08821,0.000207,-0.000207,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,24.0882568,0.0001541,-0.0001541,0,,,,,324.413,2.1495,-2.1495
Kepler-333 c,Transit,2014,Kepler,,,,,,,,,324.413,2.1495,-2.1495
Kepler-334 b,Transit,2014,Kepler,5.47033694,0.00001422,-0.00001422,0,,,,,426.59,4.496,-4.405
Kepler-334 b,Transit,2014,Kepler,5.47033089,0.00001665,-0.00001665,0,,,,,426.59,4.496,-4.405
Kepler-334 b,Transit,2014,Kepler,5.47033376,0.00001659,-0.00001659,0,,,,,426.59,4.496,-4.405
Kepler-334 b,Transit,2014,Kepler,5.47033694,0.00001422,-0.00001422,0,,,,,426.59,4.496,-4.405
Kepler-334 b,Transit,2014,Kepler,5.470319,0.000021,-0.000021,0,,,,,426.59,4.496,-4.405
Kepler-334 b,Transit,2014,Kepler,5.470371,0.000046,-0.000046,0,,,,,426.59,4.496,-4.405
Kepler-334 b,Transit,2014,Kepler,,,,,,,,,426.59,4.496,-4.405
Kepler-334 b,Transit,2014,Kepler,5.47032469,0.00000472,-0.00000472,0,,,,,426.59,4.496,-4.405
Kepler-334 b,Transit,2014,Kepler,5.47033694,0.00001422,-0.00001422,0,,,,,426.59,4.496,-4.405
Kepler-334 b,Transit,2014,Kepler,5.47033376,0.00001659,-0.00001659,0,,,,,426.59,4.496,-4.405
Kepler-334 b,Transit,2014,Kepler,5.47033694,0.00001422,-0.00001422,0,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,12.75800092,0.00003687,-0.00003687,0,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,12.758079,0.000096,-0.000096,0,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,12.75802811,0.00003078,-0.00003078,0,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,,,,,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,12.75802811,0.00003078,-0.00003078,0,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,12.75802811,0.00003078,-0.00003078,0,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,12.758005,0.000055,-0.000055,0,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,12.75800092,0.00003687,-0.00003687,0,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,12.75802811,0.00003078,-0.00003078,0,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,12.75801494,0.00002754,-0.00002754,0,,,,,426.59,4.496,-4.405
Kepler-334 c,Transit,2014,Kepler,12.75799391,0.00000319,-0.00000319,0,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,25.09858,0.00027,-0.00027,0,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,25.0985083,0.000102,-0.000102,0,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,25.09852074,0.00007706,-0.00007706,0,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,25.09849,0.000142,-0.000142,0,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,25.09852783,0.00008829,-0.00008829,0,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,25.09852783,0.00008829,-0.00008829,0,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,25.0984395,0.00000387,-0.00000387,0,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,,,,,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,25.09852783,0.00008829,-0.00008829,0,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,25.0985083,0.000102,-0.000102,0,,,,,426.59,4.496,-4.405
Kepler-334 d,Transit,2014,Kepler,25.09852783,0.00008829,-0.00008829,0,,,,,426.59,4.496,-4.405
Kepler-335 b,Transit,2014,Kepler,6.56225728,0.00001673,-0.00001673,0,,,,,1278.97,28.805,-28.805
Kepler-335 b,Transit,2014,Kepler,6.562295,0.000036,-0.000036,0,,,,,1278.97,28.805,-28.805
Kepler-335 b,Transit,2014,Kepler,6.56225728,0.00001673,-0.00001673,0,,,,,1278.97,28.805,-28.805
Kepler-335 b,Transit,2014,Kepler,6.56226483,0.00001896,-0.00001896,0,,,,,1278.97,28.805,-28.805
Kepler-335 b,Transit,2014,Kepler,6.56224804,0.00001681,-0.00001681,0,,,,,1278.97,28.805,-28.805
Kepler-335 b,Transit,2014,Kepler,6.562331,0.000031,-0.000031,0,,,,,1278.97,28.805,-28.805
Kepler-335 b,Transit,2014,Kepler,,,,,,,,,1278.97,28.805,-28.805
Kepler-335 b,Transit,2014,Kepler,6.56225728,0.00001673,-0.00001673,0,,,,,1278.97,28.805,-28.805
Kepler-335 b,Transit,2014,Kepler,6.56228956,0.00000333,-0.00000333,0,,,,,1278.97,28.805,-28.805
Kepler-335 b,Transit,2014,Kepler,6.56226483,0.00001896,-0.00001896,0,,,,,1278.97,28.805,-28.805
Kepler-335 b,Transit,2014,Kepler,6.56225728,0.00001673,-0.00001673,0,,,,,1278.97,28.805,-28.805
Kepler-335 c,Transit,2014,Kepler,,,,,,,,,1278.97,28.805,-28.805
Kepler-335 c,Transit,2014,Kepler,67.85878478,0.00050097,-0.00050097,0,,,,,1278.97,28.805,-28.805
Kepler-335 c,Transit,2014,Kepler,67.844689,0.001005,-0.001005,0,,,,,1278.97,28.805,-28.805
Kepler-335 c,Transit,2014,Kepler,67.8450771,0.0007597,-0.0007597,0,,,,,1278.97,28.805,-28.805
Kepler-335 c,Transit,2014,Kepler,67.8450771,0.0007597,-0.0007597,0,,,,,1278.97,28.805,-28.805
Kepler-335 c,Transit,2014,Kepler,67.8450771,0.0007597,-0.0007597,0,,,,,1278.97,28.805,-28.805
Kepler-335 c,Transit,2014,Kepler,67.844469,0.001423,-0.001423,0,,,,,1278.97,28.805,-28.805
Kepler-335 c,Transit,2014,Kepler,67.8450771,0.0007597,-0.0007597,0,,,,,1278.97,28.805,-28.805
Kepler-335 c,Transit,2014,Kepler,67.844689,0.001005,-0.001005,0,,,,,1278.97,28.805,-28.805
Kepler-336 b,Transit,2014,Kepler,2.02482034,0.00000914,-0.00000914,0,,,,,768.86,,
Kepler-336 b,Transit,2014,Kepler,2.02482034,0.00000914,-0.00000914,0,,,,,768.86,,
Kepler-336 b,Transit,2014,Kepler,2.02482766,0.0000108,-0.0000108,0,,,,,768.86,,
Kepler-336 b,Transit,2014,Kepler,2.0248205,0.00001002,-0.00001002,0,,,,,768.86,,
Kepler-336 b,Transit,2014,Kepler,2.024823,0.000017,-0.000017,0,,,,,768.86,,
Kepler-336 b,Transit,2014,Kepler,2.02482034,0.00000914,-0.00000914,0,,,,,768.86,,
Kepler-336 b,Transit,2014,Kepler,2.024848,0.000028,-0.000028,0,,,,,768.86,,
Kepler-336 b,Transit,2014,Kepler,2.0248205,0.00001002,-0.00001002,0,,,,,768.86,,
Kepler-336 b,Transit,2014,Kepler,2.02482034,0.00000914,-0.00000914,0,,,,,768.86,,
Kepler-336 c,Transit,2014,Kepler,9.59993139,0.00002169,-0.00002169,0,,,,,768.86,,
Kepler-336 c,Transit,2014,Kepler,9.59993246,0.00002139,-0.00002139,0,,,,,768.86,,
Kepler-336 c,Transit,2014,Kepler,9.600001,0.000035,-0.000035,0,,,,,768.86,,
Kepler-336 c,Transit,2014,Kepler,9.59993139,0.00002169,-0.00002169,0,,,,,768.86,,
Kepler-336 c,Transit,2014,Kepler,9.599922,0.000073,-0.000073,0,,,,,768.86,,
Kepler-336 c,Transit,2014,Kepler,9.59993139,0.00002169,-0.00002169,0,,,,,768.86,,
Kepler-336 c,Transit,2014,Kepler,9.59993139,0.00002169,-0.00002169,0,,,,,768.86,,
Kepler-336 c,Transit,2014,Kepler,9.59990859,0.0000032,-0.0000032,0,,,,,768.86,,
Kepler-336 c,Transit,2014,Kepler,9.59993246,0.00002139,-0.00002139,0,,,,,768.86,,
Kepler-336 c,Transit,2014,Kepler,9.59997058,0.00002015,-0.00002015,0,,,,,768.86,,
Kepler-336 d,Transit,2014,Kepler,20.67885,0.0002,-0.0002,0,,,,,768.86,,
Kepler-336 d,Transit,2014,Kepler,20.67879355,0.00006121,-0.00006121,0,,,,,768.86,,
Kepler-336 d,Transit,2014,Kepler,20.67876365,0.0000641,-0.0000641,0,,,,,768.86,,
Kepler-336 d,Transit,2014,Kepler,20.67862589,0.00000628,-0.00000628,0,,,,,768.86,,
Kepler-336 d,Transit,2014,Kepler,20.67876365,0.0000641,-0.0000641,0,,,,,768.86,,
Kepler-336 d,Transit,2014,Kepler,20.67879355,0.00006121,-0.00006121,0,,,,,768.86,,
Kepler-336 d,Transit,2014,Kepler,20.67879355,0.00006121,-0.00006121,0,,,,,768.86,,
Kepler-336 d,Transit,2014,Kepler,20.67879355,0.00006121,-0.00006121,0,,,,,768.86,,
Kepler-336 d,Transit,2014,Kepler,20.678772,0.000102,-0.000102,0,,,,,768.86,,
Kepler-336 d,Transit,2014,Kepler,20.67870424,0.00005315,-0.00005315,0,,,,,768.86,,
Kepler-337 b,Transit,2014,Kepler,3.29276965,0.00001078,-0.00001078,0,,,,,677.975,9.421,-9.171
Kepler-337 b,Transit,2014,Kepler,3.292743,0.000038,-0.000038,0,,,,,677.975,9.421,-9.171
Kepler-337 b,Transit,2014,Kepler,3.29276797,0.00001192,-0.00001192,0,,,,,677.975,9.421,-9.171
Kepler-337 b,Transit,2014,Kepler,3.29276965,0.00001078,-0.00001078,0,,,,,677.975,9.421,-9.171
Kepler-337 b,Transit,2014,Kepler,3.29276797,0.00001192,-0.00001192,0,,,,,677.975,9.421,-9.171
Kepler-337 b,Transit,2014,Kepler,,,,,,,,,677.975,9.421,-9.171
Kepler-337 b,Transit,2014,Kepler,3.29279396,0.00000644,-0.00000644,0,,,,,677.975,9.421,-9.171
Kepler-337 b,Transit,2014,Kepler,3.29276965,0.00001078,-0.00001078,0,,,,,677.975,9.421,-9.171
Kepler-337 b,Transit,2014,Kepler,3.29276965,0.00001078,-0.00001078,0,,,,,677.975,9.421,-9.171
Kepler-337 b,Transit,2014,Kepler,3.29278521,0.00001186,-0.00001186,0,,,,,677.975,9.421,-9.171
Kepler-337 b,Transit,2014,Kepler,3.292781,0.000019,-0.000019,0,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,9.69315023,0.00002759,-0.00002759,0,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,,,,,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,9.69315566,0.00003013,-0.00003013,0,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,9.693201,0.000047,-0.000047,0,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,9.69303,0.0001,-0.0001,0,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,9.69315566,0.00003013,-0.00003013,0,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,9.69312737,0.00002942,-0.00002942,0,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,9.69315566,0.00003013,-0.00003013,0,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,9.69315023,0.00002759,-0.00002759,0,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,9.69311847,0.00000679,-0.00000679,0,,,,,677.975,9.421,-9.171
Kepler-337 c,Transit,2014,Kepler,9.69315566,0.00003013,-0.00003013,0,,,,,677.975,9.421,-9.171
Kepler-338 b,Transit,2014,Kepler,13.72707449,0.00004056,-0.00004056,0,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.727,,,0,30.6,24.2,-21.1,0,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.726976,0.000059,-0.000059,0,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.72710334,0.00004068,-0.00004068,0,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.72707449,0.00004056,-0.00004056,0,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.72699,0.00047,-0.00047,0,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.72710334,0.00004068,-0.00004068,0,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.72706236,0.00000369,-0.00000369,0,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.72707449,0.00004056,-0.00004056,0,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.72707449,0.00004056,-0.00004056,0,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,,,,,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.72686,0.00014,-0.00014,0,,,,,552.798,6.803,-6.643
Kepler-338 b,Transit,2014,Kepler,13.72714023,0.00002087,-0.00002087,0,,,,,552.798,6.803,-6.643
Kepler-338 c,Transit,2014,Kepler,24.3110031,0.0001036,-0.0001036,0,,,,,552.798,6.803,-6.643
Kepler-338 c,Transit,2014,Kepler,24.31142451,0.00011067,-0.00011067,0,,,,,552.798,6.803,-6.643
Kepler-338 c,Transit,2014,Kepler,,,,,,,,,552.798,6.803,-6.643
Kepler-338 c,Transit,2014,Kepler,24.3110031,0.0001036,-0.0001036,0,,,,,552.798,6.803,-6.643
